
 CAVINT_PHOTONS_BSFW0   W/AIR
 BSF(water) in WATER mono-energetic photons                                                                             
  SSD     ENERGY(KEV)   ---------------------------------------- DIAMETER (CM) ----------------------------------------
                               1.0          2.0          3.0          5.0         10.0         15.0         20.0         30.0
  50.0   2.93441290E+01 1.073859E+00 1.120728E+00 1.159309E+00 1.206872E+00 1.258599E+00 1.269947E+00 1.277940E+00 1.280680E+00
  50.0   3.20000000E+01 1.075909E+00 1.126470E+00 1.169440E+00 1.227652E+00 1.294286E+00 1.317840E+00 1.321858E+00 1.324294E+00
  50.0   3.48962470E+01 1.079572E+00 1.134623E+00 1.183241E+00 1.251475E+00 1.336916E+00 1.370468E+00 1.377135E+00 1.388497E+00
  50.0   3.80546280E+01 1.081141E+00 1.139735E+00 1.193198E+00 1.270933E+00 1.373799E+00 1.419557E+00 1.438611E+00 1.456527E+00
  50.0   4.14988660E+01 1.080354E+00 1.139841E+00 1.195501E+00 1.279160E+00 1.400944E+00 1.457665E+00 1.485189E+00 1.492178E+00
  50.0   4.52548340E+01 1.079703E+00 1.140055E+00 1.197829E+00 1.287214E+00 1.422474E+00 1.491883E+00 1.525745E+00 1.550101E+00
  50.0   4.93507460E+01 1.079182E+00 1.139765E+00 1.199104E+00 1.294374E+00 1.444510E+00 1.527046E+00 1.569999E+00 1.598400E+00
  50.0   5.38173710E+01 1.076246E+00 1.135609E+00 1.194633E+00 1.290231E+00 1.447996E+00 1.537790E+00 1.593601E+00 1.627760E+00
  50.0   5.86882590E+01 1.072465E+00 1.129644E+00 1.187024E+00 1.282252E+00 1.445536E+00 1.541648E+00 1.597961E+00 1.652994E+00
  50.0   6.40000000E+01 1.068127E+00 1.122512E+00 1.177668E+00 1.269997E+00 1.432088E+00 1.530820E+00 1.588853E+00 1.645997E+00
  50.0   6.97924950E+01 1.063810E+00 1.114983E+00 1.167045E+00 1.254944E+00 1.413829E+00 1.509944E+00 1.573586E+00 1.631845E+00
  50.0   7.61092550E+01 1.058384E+00 1.105524E+00 1.153679E+00 1.235937E+00 1.386563E+00 1.484286E+00 1.546093E+00 1.604736E+00
  50.0   8.29977310E+01 1.053488E+00 1.096852E+00 1.141339E+00 1.218039E+00 1.360859E+00 1.451792E+00 1.511967E+00 1.575602E+00
  50.0   9.05096680E+01 1.049423E+00 1.089310E+00 1.130406E+00 1.201734E+00 1.337060E+00 1.425203E+00 1.484845E+00 1.542535E+00
  50.0   9.87014930E+01 1.044909E+00 1.081404E+00 1.118773E+00 1.183621E+00 1.307998E+00 1.391337E+00 1.444140E+00 1.507250E+00
  50.0   1.07634741E+02 1.041291E+00 1.074817E+00 1.109570E+00 1.170013E+00 1.283656E+00 1.362013E+00 1.413932E+00 1.474834E+00
  50.0   1.17376518E+02 1.037646E+00 1.068110E+00 1.099687E+00 1.155061E+00 1.260576E+00 1.329128E+00 1.378316E+00 1.437884E+00
  50.0   1.28000000E+02 1.034468E+00 1.062304E+00 1.091222E+00 1.142358E+00 1.238717E+00 1.303756E+00 1.351274E+00 1.395354E+00
  50.0   1.39584990E+02 1.031902E+00 1.057735E+00 1.084651E+00 1.131403E+00 1.221136E+00 1.283134E+00 1.322323E+00 1.374951E+00
  50.0   1.52218511E+02 1.029208E+00 1.052776E+00 1.077421E+00 1.120188E+00 1.203195E+00 1.260233E+00 1.297580E+00 1.336753E+00
  50.0   1.65995463E+02 1.027088E+00 1.048811E+00 1.071608E+00 1.111679E+00 1.188520E+00 1.240764E+00 1.278662E+00 1.321272E+00
  50.0   1.81019336E+02 1.024727E+00 1.044638E+00 1.065523E+00 1.101888E+00 1.172253E+00 1.222093E+00 1.255049E+00 1.288025E+00
  50.0   1.97402986E+02 1.022836E+00 1.041249E+00 1.060439E+00 1.093989E+00 1.159446E+00 1.206862E+00 1.235932E+00 1.272551E+00
  50.0   2.15269482E+02 1.020838E+00 1.037703E+00 1.055328E+00 1.086077E+00 1.146323E+00 1.188158E+00 1.217429E+00 1.254416E+00
  50.0   2.34753035E+02 1.019031E+00 1.034353E+00 1.050551E+00 1.078804E+00 1.133970E+00 1.173155E+00 1.199661E+00 1.228318E+00
  50.0   2.56000000E+02 1.017543E+00 1.031759E+00 1.046492E+00 1.072530E+00 1.123785E+00 1.159883E+00 1.184718E+00 1.211108E+00
  50.0   2.79169980E+02 1.016008E+00 1.028948E+00 1.042424E+00 1.066416E+00 1.113570E+00 1.147093E+00 1.170599E+00 1.197194E+00
  50.0   3.04437021E+02 1.014712E+00 1.026641E+00 1.039003E+00 1.061267E+00 1.104667E+00 1.137038E+00 1.157617E+00 1.181378E+00
 100.0   4.00000000E+00 1.000833E+00 1.000825E+00 1.000837E+00 1.000846E+00 1.000819E+00 1.000867E+00 1.000780E+00 1.000795E+00
 100.0   4.36203100E+00 1.000784E+00 1.000794E+00 1.000810E+00 1.000786E+00 1.000793E+00 1.000876E+00 1.000848E+00 1.000771E+00
 100.0   4.75682800E+00 1.001400E+00 1.001426E+00 1.001394E+00 1.001429E+00 1.001484E+00 1.001488E+00 1.001446E+00 1.001457E+00
 100.0   5.18735800E+00 1.001268E+00 1.001278E+00 1.001252E+00 1.001299E+00 1.001259E+00 1.001283E+00 1.001345E+00 1.001517E+00
 100.0   5.65685400E+00 1.002263E+00 1.002263E+00 1.002258E+00 1.002302E+00 1.002332E+00 1.002212E+00 1.002310E+00 1.002375E+00
 100.0   6.16884300E+00 1.003243E+00 1.003240E+00 1.003241E+00 1.003172E+00 1.003181E+00 1.003142E+00 1.003146E+00 1.003189E+00
 100.0   6.72717100E+00 1.003673E+00 1.003701E+00 1.003657E+00 1.003606E+00 1.003642E+00 1.003725E+00 1.003686E+00 1.003861E+00
 100.0   7.33603200E+00 1.005334E+00 1.005402E+00 1.005328E+00 1.005401E+00 1.005375E+00 1.005653E+00 1.005220E+00 1.005288E+00
 100.0   8.00000000E+00 1.006062E+00 1.006173E+00 1.006110E+00 1.006154E+00 1.006170E+00 1.006387E+00 1.005972E+00 1.006111E+00
 100.0   8.72406200E+00 1.008615E+00 1.008865E+00 1.008822E+00 1.008792E+00 1.008856E+00 1.008820E+00 1.008957E+00 1.009527E+00
 100.0   9.51365700E+00 1.010093E+00 1.010541E+00 1.010624E+00 1.010496E+00 1.010525E+00 1.010744E+00 1.010505E+00 1.010413E+00
 100.0   1.03747160E+01 1.013673E+00 1.014715E+00 1.014780E+00 1.014826E+00 1.014945E+00 1.014462E+00 1.014854E+00 1.014680E+00
 100.0   1.13137080E+01 1.017583E+00 1.019487E+00 1.019747E+00 1.019680E+00 1.019772E+00 1.019744E+00 1.019924E+00 1.019209E+00
 100.0   1.23376870E+01 1.021101E+00 1.024288E+00 1.024820E+00 1.024873E+00 1.025298E+00 1.025648E+00 1.025784E+00 1.025163E+00
 100.0   1.34543430E+01 1.026251E+00 1.031527E+00 1.032700E+00 1.033227E+00 1.032959E+00 1.032944E+00 1.033191E+00 1.032277E+00
 100.0   1.46720650E+01 1.030732E+00 1.038441E+00 1.040993E+00 1.041858E+00 1.041490E+00 1.041508E+00 1.040197E+00 1.041817E+00
 100.0   1.60000000E+01 1.036889E+00 1.048081E+00 1.052694E+00 1.055343E+00 1.055338E+00 1.054655E+00 1.052999E+00 1.054645E+00
 100.0   1.74481240E+01 1.041992E+00 1.056997E+00 1.064211E+00 1.068795E+00 1.069942E+00 1.070048E+00 1.069179E+00 1.070841E+00
 100.0   1.90273140E+01 1.048460E+00 1.068338E+00 1.079698E+00 1.088797E+00 1.090738E+00 1.091093E+00 1.094185E+00 1.094090E+00
 100.0   2.07494330E+01 1.054968E+00 1.080629E+00 1.096681E+00 1.110665E+00 1.117985E+00 1.117367E+00 1.119973E+00 1.116976E+00
 100.0   2.26274170E+01 1.059539E+00 1.090287E+00 1.111014E+00 1.131347E+00 1.144664E+00 1.147483E+00 1.149729E+00 1.155641E+00
 100.0   2.46753730E+01 1.065410E+00 1.102244E+00 1.128890E+00 1.157902E+00 1.180891E+00 1.184759E+00 1.185018E+00 1.188186E+00
 100.0   2.69086850E+01 1.068981E+00 1.110344E+00 1.142552E+00 1.180515E+00 1.215114E+00 1.224757E+00 1.228851E+00 1.231390E+00
 100.0   2.93441290E+01 1.073910E+00 1.120890E+00 1.159975E+00 1.208279E+00 1.259964E+00 1.273889E+00 1.281195E+00 1.283494E+00
 100.0   3.20000000E+01 1.075951E+00 1.126649E+00 1.170300E+00 1.229089E+00 1.297988E+00 1.322416E+00 1.329388E+00 1.332126E+00
 100.0   3.48962470E+01 1.079583E+00 1.134898E+00 1.184274E+00 1.253408E+00 1.341650E+00 1.373874E+00 1.384602E+00 1.396872E+00
 100.0   3.80546280E+01 1.081198E+00 1.139953E+00 1.193711E+00 1.271937E+00 1.380220E+00 1.431902E+00 1.450691E+00 1.468979E+00
 100.0   4.14988660E+01 1.080405E+00 1.140111E+00 1.196105E+00 1.281410E+00 1.408070E+00 1.465144E+00 1.490121E+00 1.519297E+00
 100.0   4.52548340E+01 1.079745E+00 1.140348E+00 1.198409E+00 1.288738E+00 1.430145E+00 1.498489E+00 1.541487E+00 1.559333E+00
 100.0   4.93507460E+01 1.079250E+00 1.140106E+00 1.199659E+00 1.296311E+00 1.451244E+00 1.537352E+00 1.584312E+00 1.615726E+00
 100.0   5.38173710E+01 1.076274E+00 1.135929E+00 1.195376E+00 1.292415E+00 1.455945E+00 1.553059E+00 1.610325E+00 1.648510E+00
 100.0   5.86882590E+01 1.072510E+00 1.129755E+00 1.187853E+00 1.283786E+00 1.451732E+00 1.552716E+00 1.620346E+00 1.668421E+00
 100.0   6.40000000E+01 1.068178E+00 1.122689E+00 1.178038E+00 1.271207E+00 1.437416E+00 1.545835E+00 1.615220E+00 1.685931E+00
 100.0   6.97924950E+01 1.063849E+00 1.115320E+00 1.167709E+00 1.256849E+00 1.420130E+00 1.524523E+00 1.596469E+00 1.670720E+00
 100.0   7.61092550E+01 1.058408E+00 1.105797E+00 1.154409E+00 1.238169E+00 1.392974E+00 1.498836E+00 1.563939E+00 1.640008E+00
 100.0   8.29977310E+01 1.053537E+00 1.097145E+00 1.142139E+00 1.219659E+00 1.365577E+00 1.465118E+00 1.532369E+00 1.598885E+00
 100.0   9.05096680E+01 1.049457E+00 1.089479E+00 1.131086E+00 1.203837E+00 1.342879E+00 1.437730E+00 1.500316E+00 1.571106E+00
 100.0   9.87014930E+01 1.044939E+00 1.081597E+00 1.119181E+00 1.185140E+00 1.313453E+00 1.403987E+00 1.460140E+00 1.524298E+00
 100.0   1.07634741E+02 1.041321E+00 1.075099E+00 1.109999E+00 1.171486E+00 1.288355E+00 1.372307E+00 1.427762E+00 1.492833E+00
 100.0   1.17376518E+02 1.037665E+00 1.068300E+00 1.100165E+00 1.156536E+00 1.264742E+00 1.341470E+00 1.397571E+00 1.454751E+00
 100.0   1.28000000E+02 1.034495E+00 1.062444E+00 1.091602E+00 1.143095E+00 1.242382E+00 1.312372E+00 1.366942E+00 1.427203E+00
 100.0   1.39584990E+02 1.031935E+00 1.057840E+00 1.085021E+00 1.132234E+00 1.224757E+00 1.289335E+00 1.338631E+00 1.396024E+00
 100.0   1.52218511E+02 1.029245E+00 1.052900E+00 1.077835E+00 1.121528E+00 1.208017E+00 1.269264E+00 1.312895E+00 1.361822E+00
 100.0   1.65995463E+02 1.027107E+00 1.048946E+00 1.072034E+00 1.112513E+00 1.192375E+00 1.250550E+00 1.292516E+00 1.334598E+00
 100.0   1.81019336E+02 1.024751E+00 1.044751E+00 1.065908E+00 1.102669E+00 1.175396E+00 1.227478E+00 1.266218E+00 1.312505E+00
 100.0   1.97402986E+02 1.022859E+00 1.041400E+00 1.060877E+00 1.095221E+00 1.163476E+00 1.213451E+00 1.247959E+00 1.291712E+00
 100.0   2.15269482E+02 1.020853E+00 1.037833E+00 1.055602E+00 1.087219E+00 1.149575E+00 1.196042E+00 1.227007E+00 1.268275E+00
 100.0   2.34753035E+02 1.019042E+00 1.034455E+00 1.050886E+00 1.079477E+00 1.137082E+00 1.178040E+00 1.208125E+00 1.249261E+00
 100.0   2.56000000E+02 1.017563E+00 1.031859E+00 1.046752E+00 1.073233E+00 1.126467E+00 1.166054E+00 1.194065E+00 1.227783E+00
 100.0   2.79169980E+02 1.016024E+00 1.028997E+00 1.042659E+00 1.067119E+00 1.115193E+00 1.153203E+00 1.178571E+00 1.211091E+00
 100.0   3.04437021E+02 1.014729E+00 1.026715E+00 1.039313E+00 1.062099E+00 1.107305E+00 1.140952E+00 1.165768E+00 1.197202E+00
